"Wavelength (nm)","Norm SNSPD Counts (dB)"
1547.2000000001,-59.68314299306555
1547.2100000001,-61.44463866206798
1547.2200000001,-61.53194165064924
1547.2300000001,-60.442823678558064
1547.2400000001,-63.875283995724246
1547.2500000001,-64.54728946758563
1547.2600000001,-61.23749763625777
1547.2700000001,-60.86801045156413
1547.2800000001,-65.91727025959267
1547.2900000001,-60.44377768243662
1547.3000000001,-63.364906071622606
1547.3100000001,-65.920157464239
1547.3200000001,-62.20745698820057
1547.3300000001002,-66.00771022445079
1547.3400000001002,-66.00774768387295
1547.3500000001002,-64.54198108749871
1547.3600000001002,-66.88988028217602
1547.4,-64.80465919029896
1547.41,-65.0736532652023
1547.42,-65.25575056844681
1547.43,-65.49258569305671
1547.44,-65.68925586301519
1547.45,-65.89683399921756
1547.46,-66.10584386899903
1547.47,-66.24440292309376
1547.48,-66.45116441607493
1547.49,-66.69273862411204
1547.5,-66.87876847584546
1547.51,-67.09582605114267
1547.52,-67.23951878417519
1547.5300000000002,-67.38160835231498
1547.5400000000002,-67.67928596450002
1547.5500000000002,-67.8018909271596
1547.5600000000002,-67.97450061542202
1547.5700000000002,-68.24700815730192
1547.5800000000002,-68.41425871043947
1547.5900000000001,-68.62526087724187
1547.6000000000001,-68.81037207384756
1547.6100000000001,-69.03948288018145
1547.6200000000001,-69.30563505865379
1547.63,-69.47156789425384
1547.64,-69.72365010555501
1547.65,-69.95516364621719
1547.66,-70.07060825928984
1547.67,-70.31830693768902
1547.68,-70.53486057406145
1547.69,-70.73335586425449
1547.7,-71.0050046614696
1547.71,-71.25249091080809
1547.72,-71.35528857993756
1547.73,-71.63582674367801
1547.74,-71.83266378156347
1547.75,-72.0215713358305
1547.76,-72.2714916518097
1547.77,-72.5320511186559
1547.7800000000002,-72.7048536093224
1547.7900000000002,-72.91885813750568
1547.8000000000002,-73.17079598790605
1547.8100000000002,-73.39918962602943
1547.8200000000002,-73.47942181600817
1547.8300000000002,-73.76649841861368
1547.8400000000001,-73.9132682778108
1547.8500000000001,-74.12131347276717
1547.8600000000001,-74.49681300320972
1547.8700000000001,-74.70060517561663
1547.88,-75.00319646358216
1547.89,-75.1579890873594
1547.9,-75.52857558441004
1547.91,-75.53896918020294
1547.92,-76.01389455231705
1547.93,-76.20739286412419
1547.94,-76.55821052418288
1547.95,-76.7203873473452
1547.96,-76.81770066046128
1547.97,-76.9841847343782
1547.98,-77.35393893488765
1547.99,-77.56342094136417
1548.,-77.7705106804728
1548.01,-78.00701841045776
1548.02,-78.41977808939677
1548.0300000000002,-78.73779499058341
1548.0400000000002,-78.73354806258158
1548.0500000000002,-79.19394450308957
1548.0600000000002,-79.18879543179213
1548.0700000000002,-79.69810101069469
1548.0800000000002,-80.00534738764009
1548.0900000000001,-80.31370940960628
1548.1000000000001,-80.34155949758369
1548.1100000000001,-80.45074076538987
1548.1200000000001,-80.8772605590394
1548.13,-81.3845416617861
1548.14,-81.69138788780172
1548.15,-81.69737081320775
1548.16,-81.99039245099274
1548.17,-82.25985995548766
1548.18,-82.49679826678496
1548.19,-82.77772873449717
1548.2,-83.01763997747821
1548.21,-83.34183784584516
1548.22,-83.58927641840806
1548.23,-83.86325968393228
1548.24,-84.28263242004962
1548.25,-84.80281037591291
1548.26,-84.43463451160005
1548.27,-85.20659422668297
1548.2800000000002,-85.21400444182113
1548.2900000000002,-85.31217797613931
1548.3000000000002,-85.64482417417415
1548.3100000000002,-86.19643142110158
1548.3200000000002,-85.79458902349992
1548.3300000000002,-86.13403880544354
1548.3400000000001,-86.76705842896821
1548.3500000000001,-87.1582849942253
1548.3600000000001,-87.42234123674528
1548.3700000000001,-88.06099698206395
1548.38,-87.80413080424947
1548.39,-88.56025474796346
1548.4,-88.19775343794204
1548.41,-88.76811985080977
1548.42,-89.63364665111654
1548.43,-89.61523625889149
1548.44,-89.78830064219544
1548.45,-89.8911381393195
1548.46,-90.27798098020001
1548.47,-89.85482593239844
1548.48,-90.98217825284465
1548.49,-91.6302752491451
1548.5,-91.54235026330755
1548.51,-92.15525456891838
1548.52,-91.57198916791236
1548.5300000000002,-92.21220684211582
1548.5400000000002,-92.14171765164453
1548.5500000000002,-92.25092385704444
1548.5600000000002,-93.0049465917364
1548.5700000000002,-93.5731696037071
1548.5800000000002,-93.52521551124383
1548.5900000000001,-94.08734863902687
1548.6000000000001,-93.92595100137743
1548.6100000000001,-94.26112329486102
1548.6200000000001,-93.47013648931735
1548.63,-94.00372154006597
1548.64,-94.72894785003717
1548.65,-94.53736959075067
1548.66,-95.77416936242224
1548.67,-94.86525572060573
1548.68,-96.11607559790991
1548.69,-96.29737541002837
1548.7,-95.5258398786305
1548.71,-95.77027530718607
1548.72,-97.02016971448826
1548.73,-97.13113910824345
1548.74,-97.83415329412074
1548.75,-97.74701433777244
1548.76,-96.12049305921921
1548.77,-98.02011441469597
1548.7800000000002,-97.70896579004693
1548.7900000000002,-97.49407173209025
1548.8000000000002,-98.02123671489997
1548.8100000000002,-97.11214522736641
1548.8200000000002,-97.00258924680291
1548.8300000000002,-96.8081429872991
1548.8400000000001,-99.13296709689556
1548.8500000000001,-99.50823625116014
1548.8600000000001,-97.88397473098298
1548.8700000000001,-97.88709657163366
1548.88,-97.58720362197369
1548.89,-98.39996220233608
1548.9,-98.11069013662816
1548.91,-100.01904362202224
1548.92,-99.51590788308492
1548.93,-98.7906582445433
1548.94,-98.95901463113205
1548.95,-99.05159220117608
1548.96,-99.40692838290936
1548.97,-98.623725405956
1548.98,-100.3873925862477
1548.99,-98.71849778099065
1549.,-98.79097675996924
1549.01,-98.62748102620964
1549.02,-98.79171943584603
1549.0300000000002,-100.02334801613594
1549.0400000000002,-100.89619062117025
1549.0500000000002,-99.32763632610225
1549.0600000000002,-99.1429144875228
1549.0700000000002,-98.96365454044323
1549.0800000000002,-99.93283023051762
1549.0900000000001,-98.47445515854447
1549.1000000000001,-99.14176570260089
1549.1100000000001,-98.79433314353318
1549.1200000000001,-97.7192092882167
1549.13,-98.96768771705425
1549.14,-99.23485679306944
1549.15,-98.47610991392594
1549.16,-101.18737696047818
1549.17,-98.03266666044449
1549.18,-99.72178574681614
1549.19,-100.73161531424263
1549.2,-98.72502965637457
1549.21,-101.18401172410132
1549.22,-101.81041126050519
1549.23,-99.523576570969
1549.24,-99.94015234959372
1549.25,-98.89059407576751
1549.26,-98.72670174737641
1549.27,-99.94087896023926
1549.2800000000002,-99.14955716003725
1549.2900000000002,-100.90600885663129
1549.3000000000002,-100.25431072816016
1549.3100000000002,-100.91131022687989
1549.3200000000002,-99.42269797299136
1549.3300000000002,-99.6182420424911
1549.3400000000001,-100.40047830082167
1549.3500000000001,-99.15150846705389
1549.3600000000001,-99.5294396760339
1549.3700000000001,-97.38849101635324
1549.38,-99.42664421069298
1549.39,-98.63841706291348
1549.4,-99.94232222868132
1549.41,-99.33792135445285
1549.42,-99.2429619160251
1549.43,-98.57350903431806
1549.44,-100.40082856365622
1549.45,-98.80178166532873
1549.46,-100.25632312514497
1549.47,-98.73257076456616
1549.48,-98.64330712784391
1549.49,-98.97796483826637
1549.5,-100.257189149043
1549.51,-97.73250493702398
1549.52,-100.03752129688075
1549.5300000000002,-100.6517298463107
1549.5400000000002,-99.94853629611293
1549.5500000000002,-100.49576729678654
1549.5600000000002,-99.34180528072011
1549.5700000000002,-100.49408853069556
1549.5800000000002,-98.89943140058166
1549.5900000000001,-101.49623982385617
1549.6000000000001,-100.4051800913223
1549.6100000000001,-100.17302494790096
1549.6200000000001,-100.40572745311634
1549.63,-102.54721897189324
1549.64,-98.42449284228317
1549.65,-99.24667098156263
1549.66,-98.80478592477651
1549.67,-101.00816858626138
1549.68,-101.19896147162228
1549.69,-99.16034411199801
1549.7,-98.90020326127953
1549.71,-98.42400599923165
1549.72,-100.17351137914517
1549.73,-98.89639313303167
1549.74,-100.74435823434229
1549.75,-100.41167880480646
1549.76,-98.80995642106585
1549.77,-97.64986774081547
1549.7800000000002,-100.04431763346435
1549.7900000000002,-99.8327003017016
1549.8000000000002,-98.58099970166751
1549.8100000000002,-97.7405468987942
1549.8200000000002,-100.4137213727101
1549.8300000000002,-98.98702558702702
1549.8400000000001,-99.6320494713487
1549.8500000000001,-99.744787128795
1549.8600000000001,-99.34956979994627
1549.8700000000001,-98.74347099838197
1549.88,-99.07572560813401
1549.89,-98.191888857745
1549.9,-98.1440339345785
1549.91,-97.37390637390968
1549.92,-100.27085392823625
1549.93,-99.2565197083565
1549.94,-97.28482304830023
1549.95,-99.44194799915378
1549.96,-98.05400487044146
1549.97,-99.44265225301217
1549.98,-100.04294188286403
1549.99,-99.348760934149
1550.,-99.08133296189263
1550.01,-97.74378036951994
1550.02,-97.37705084962823
1550.0300000000002,-99.83719159859706
1550.0400000000002,-98.5900900058863
1550.0500000000002,-100.41987179846564
1550.0600000000002,-98.5010368409783
1550.0700000000002,-98.0592440808064
1550.0800000000002,-99.63641587636437
1550.0900000000001,-99.16695514368826
1550.1000000000001,-99.44411022189813
1550.1100000000001,-99.08442199150622
1550.1200000000001,-101.59826503511556
1550.13,-99.63800913379748
1550.14,-97.6601587460648
1550.15,-98.50372530991324
1550.16,-98.28935592750021
1550.17,-97.8781207861435
1550.18,-96.93289639377205
1550.19,-97.50299148362556
1550.2,-98.01498362980328
1550.21,-105.19583362482429
1550.22,-98.82756316365942
1550.23,-100.18785016162644
1550.24,-100.67360245749333
1550.25,-100.19080476686334
1550.26,-99.44851367076473
1550.27,-99.6441857941212
1550.2800000000002,-99.36184871852474
1550.2900000000002,-100.05883316479932
1550.3000000000002,-99.55309326285055
1550.3100000000002,-100.4251062184683
1550.3200000000002,-100.42773924512855
1550.3300000000002,-100.27782533332208
1550.3400000000001,-99.8483081846639
1550.3500000000001,-100.76411339233726
1550.3600000000001,-98.29757023699935
1550.3700000000001,-98.91693144098787
1550.38,-99.17759438464458
1550.39,-97.6241929250358
1550.4,-101.61085244367365
1550.41,-100.19077238189423
1550.42,-98.51167406315096
1550.43,-98.7570371935393
1550.44,-99.18157807358665
1550.45,-98.51240323952231
1550.46,-99.45679160937145
1550.47,-100.19718367860679
1550.48,-98.16078591018267
1550.49,-99.9751201937009
1550.5,-98.51409761687827
1550.51,-99.64657471871178
1550.52,-97.54543967322596
1550.5300000000002,-98.45193613495731
1550.5400000000002,-97.54353846701929
1550.5500000000002,-98.83716487652103
1550.5600000000002,-98.83749961949889
1550.5700000000002,-99.36801930654457
1550.5800000000002,-99.65091619643016
1550.5900000000001,-98.51438913240307
1550.6000000000001,-100.06777492613125
1550.6100000000001,-97.39380478825925
1550.6200000000001,-99.00735673089517
1550.63,-97.63803956856576
1550.64,-99.45959129363429
1550.65,-98.51596800549822
1550.66,-96.85997456922443
1550.67,-97.80532143544102
1550.68,-98.67481831060437
1550.69,-99.27619701077133
1550.7,-98.51975389430476
1550.71,-97.54853847810921
1550.72,-99.27721963829947
1550.73,-99.01050349710471
1550.74,-99.65801374813914
1550.75,-99.86039051163021
1550.76,-99.56894129461651
1550.77,-98.22215144055592
1550.7800000000002,-99.76943175691595
1550.7900000000002,-99.19209154710423
1550.8000000000002,-99.46673609926437
1550.8100000000002,-101.85550075924156
1550.8200000000002,-99.01327577233488
1550.8300000000002,-98.61340078671165
1550.8400000000001,-99.28314345486103
1550.8500000000001,-97.89568657194101
1550.8600000000001,-95.75112602728026
1550.8700000000001,-97.19371725867308
1550.88,-98.61248326523241
1550.89,-100.07433315237748
1550.9,-97.06398325481939
1550.91,-97.55700875692563
1550.92,-96.6506145954868
1550.93,-96.65089461392269
1550.94,-96.18362039754358
1550.95,-96.27342503070885
1550.96,-97.20129001774436
1550.97,-95.45445601732297
1550.98,-96.5547423274272
1550.99,-95.51805584966438
1551.,-95.59655572652098
1551.01,-95.607992356104
1551.02,-94.76258918125198
1551.0300000000002,-93.84513535213217
1551.0400000000002,-93.95219222381877
1551.0500000000002,-93.40341798997602
1551.0600000000002,-93.65654164858513
1551.0700000000002,-92.96253161990442
1551.0800000000002,-92.43208662706188
1551.0900000000001,-93.55726797871168
1551.1000000000001,-92.3574697778961
1551.1100000000001,-92.24683348773792
1551.1200000000001,-92.37342836283105
1551.13,-92.17454856034595
1551.14,-92.05432305357024
1551.15,-91.06898556524732
1551.16,-91.09933171612639
1551.17,-91.05120507486805
1551.18,-90.45062485690423
1551.19,-90.14347973251449
1551.2,-89.53226940986059
1551.21,-88.98848245946688
1551.22,-89.0424138383593
1551.23,-88.86030682191091
1551.24,-89.02383296380913
1551.25,-87.97113607386143
1551.26,-87.70104350608275
1551.27,-88.11762030529448
1551.2800000000002,-87.00329368847342
1551.2900000000002,-86.60772168353907
1551.3000000000002,-86.29896612486809
1551.3100000000002,-85.9256910519492
1551.3200000000002,-85.86626973068982
1551.3300000000002,-85.75790344272853
1551.3400000000001,-84.83431303044397
1551.3500000000001,-84.61940140785575
1551.3600000000001,-84.63102198256925
1551.3700000000001,-84.38247446234017
1551.38,-83.72244374747308
1551.39,-83.61618497464086
1551.4,-82.8462499787537
1551.41,-82.43678872400208
1551.42,-82.39963878224479
1551.43,-81.857121882041
1551.44,-81.36403688977592
1551.45,-81.24850643352585
1551.46,-80.8255506912456
1551.47,-80.32243523918653
1551.48,-79.85347455937247
1551.49,-79.5646010157425
1551.5,-79.13495602964262
1551.51,-78.92394574646865
1551.52,-78.32178864968245
1551.5300000000002,-77.86290128743508
1551.5400000000002,-77.66584222120225
1551.5500000000002,-77.21584280781882
1551.5600000000002,-76.79724868089612
1551.5700000000002,-76.2831482042671
1551.5800000000002,-75.96118315024374
1551.5900000000001,-75.41341042867835
1551.6000000000001,-74.85123537007988
1551.6100000000001,-74.532073637991
1551.6200000000001,-73.96243280845296
1551.63,-73.57818875154507
1551.64,-73.09686136086027
1551.65,-72.5956278794944
1551.66,-72.0203249513001
1551.67,-71.52418137821641
1551.68,-71.12388490067175
1551.69,-70.62302645156235
1551.7,-70.0751592107926
1551.71,-69.64868399859715
1551.72,-69.1887469779264
1551.73,-68.6844271631187
1551.74,-68.15526701719041
1551.75,-67.68265742885299
1551.76,-67.11745267249837
1551.77,-66.65241664104624
1551.7800000000002,-66.17474561563097
1551.7900000000002,-65.67887892801326
1551.8000000000002,-65.26995967603952
1551.8100000000002,-64.71682235509101
1551.8200000000002,-64.30532707962136
1551.8300000000002,-63.91867569369288
1551.8400000000001,-63.57792520895083
1551.8500000000001,-63.375823009225385
1551.8600000000001,-63.141722112826926
1551.8700000000001,-62.94157259035282
1551.88,-62.89872799089402
1551.89,-62.74357494008058
1551.9,-62.70591230031627
1551.91,-62.710106643189285
1551.92,-62.75337969588837
1551.93,-62.80213491121519
1551.94,-62.87584943528824
1551.95,-62.94894607890654
1551.96,-63.02060820119985
1551.97,-63.10682509949136
1551.98,-63.300069547151296
1551.99,-63.386970112098965
1552.,-63.47122583623651
1552.01,-63.639241806568364
1552.02,-63.68874589814208
1552.0300000000002,-63.79700850522675
1552.0400000000002,-63.95251528367027
1552.0500000000002,-64.05908027187053
1552.0600000000002,-64.24254395789067
1552.0700000000002,-64.32069826607687
1552.0800000000002,-64.4452789857495
1552.0900000000001,-64.5416531214211
1552.1000000000001,-64.65232984097868
1552.1100000000001,-64.68168720096168
1552.1200000000001,-64.77322701258153
1552.13,-64.84929838470917
1552.14,-64.84414098846146
1552.15,-64.94285129629257
1552.16,-65.01596188082722
1552.17,-65.06505281999353
1552.18,-65.12887580435758
1552.19,-65.21351481454838
1552.2,-65.21676134358263
1552.21,-65.28781205353886
1552.22,-65.33730255182991
1552.23,-65.40691757246053
1552.24,-65.35444693664698
1552.25,-65.4154905650154
1552.26,-65.38137493016387
1552.27,-65.43306657987985
1552.2800000000002,-65.45732363836497
1552.2900000000002,-65.48166023004
1552.3000000000002,-65.47484108426181
1552.3100000000002,-65.48902767775198
1552.3200000000002,-65.50415176604139
1552.3300000000002,-65.45233380459139
1552.3400000000001,-65.47855288994579
1552.3500000000001,-65.45657348397937
1552.3600000000001,-65.4087501607974
1552.3700000000001,-65.4308971431446
1552.38,-65.44043576605745
1552.39,-65.4515325111559
1552.4,-65.46012257801398
1552.41,-65.49074485429622
1552.42,-65.50772903144633
1552.43,-65.52664522245203
1552.44,-65.46899966947811
1552.45,-65.43566149064168
1552.46,-65.41037885364868
1552.47,-65.39630461032571
1552.48,-65.38431209620927
1552.49,-65.38804462129583
1552.5,-65.3682664940888
1552.51,-65.33156670826365
1552.52,-65.27095194360749
1552.5300000000002,-65.17493238823714
1552.5400000000002,-65.19252717296511
1552.5500000000002,-65.17745030305221
1552.5600000000002,-65.20652351464241
1552.5700000000002,-65.15744489953366
1552.5800000000002,-65.13350661973496
1552.5900000000001,-65.14556245924484
1552.6000000000001,-65.08346639803631
1552.6100000000001,-65.08624045740373
1552.6200000000001,-65.00747066381547
1552.63,-64.96151398535912
1552.64,-64.92584952389942
1552.65,-64.96934981300308
1552.66,-64.939859726417
1552.67,-64.8260232993136
1552.68,-64.78017556673917
1552.69,-64.76628590226807
1552.7,-64.74877647538776
1552.71,-64.69680833402997
1552.72,-64.64110899587043
1552.73,-64.58185497351442
1552.74,-64.5472170480695
1552.75,-64.49343757801296
1552.76,-64.45218453792425
1552.77,-64.38009188233133
1552.7800000000002,-64.41263597796994
1552.7900000000002,-64.39137385516784
1552.8000000000002,-64.38217617269892
1552.8100000000002,-64.33400730907272
1552.8200000000002,-64.28812318928767
1552.8300000000002,-64.21340943820637
1552.8400000000001,-64.1391071894515
1552.8500000000001,-64.10362125571456
1552.8600000000001,-64.07264534328064
1552.8700000000001,-64.05529872045362
1552.88,-64.05050327213142
1552.89,-64.0078951580582
1552.9,-63.91004433599971
1552.91,-63.89604311323446
1552.92,-63.88272617393787
1552.93,-63.807637659599095
1552.94,-63.79855235476418
1552.95,-63.752613224409444
1552.96,-63.69739510705483
1552.97,-63.632388471459016
1552.98,-63.6236840058272
1552.99,-63.591199717655286
1553.,-63.528712986592176
1553.01,-63.44154149781589
1553.02,-63.370895597584635
1553.0300000000002,-63.38081047887307
1553.0400000000002,-63.32071012715901
1553.0500000000002,-63.33351860392922
1553.0600000000002,-63.30363998081361
1553.0700000000002,-63.29016269494658
1553.0800000000002,-63.16340403846634
1553.0900000000001,-63.17248712273277
1553.1000000000001,-63.11081381509197
1553.1100000000001,-63.044631104874085
1553.1200000000001,-63.01672092550326
1553.13,-62.98445764886661
1553.14,-62.98843529515348
1553.15,-62.870005898825056
1553.16,-62.796845230984474
1553.17,-62.73886833122805
1553.18,-62.70246890522964
1553.19,-62.65999395788793
1553.2,-62.6253550024327
1553.21,-62.591443531819955
1553.22,-62.55844886895068
1553.23,-62.53562001671025
1553.24,-62.52687765560033
1553.25,-62.494875680250736
1553.26,-62.425236543628564
1553.27,-62.39708051759835
1553.2800000000002,-62.31306619651402
1553.2900000000002,-62.27209660684078
1553.3000000000002,-62.222115497930666
1553.3100000000002,-62.130941985567134
1553.3200000000002,-62.17923932397707
1553.3300000000002,-62.19619167556673
1553.3400000000001,-62.082729541800425
1553.3500000000001,-62.02057925113437
1553.3600000000001,-61.98877155223795
1553.3700000000001,-61.95746642318299
1553.38,-61.94665014997846
1553.39,-61.89801707159426
1553.4500000001,-61.43147326014198
1553.4600000001,-62.68945081885786
1553.4700000001,-60.638351277684905
1553.4800000001,-61.43290092619553
1553.4900000001,-60.639342316471826
1553.5000000001,-61.14426579029264
1553.5100000001,-64.65016612866361
1553.5200000001,-62.3146906048028
1553.5300000001,-60.18383376442294
1553.5400000001,-59.57974403169521
1553.5500000001,-60.55522325483836
1553.5600000001,-59.68420513730759
1553.5700000001,-62.31721569302734
1553.5800000001002,-60.406757961049706
1553.5900000001002,-60.32011947010891
1553.6000000001002,-60.18741339250425
1553.6100000001002,-62.69481609816771
1553.6200000001002,-60.807050580601384
1553.6300000001002,-62.0622657907819
1553.6400000001001,-61.06435814466455
1553.6500000001001,-59.980455091998756
1553.6600000001001,-59.88669780142701
1553.6700000001001,-60.101617204435925
1553.6800000001,-60.64925704572054
1553.6900000001,-61.65401017599355
1553.7000000001,-58.43398846524267
1553.7100000001,-60.807068734904924
1553.7200000001,-59.22694556666304
1553.7300000001,-60.3273672073258
1553.7400000001,-59.780970586772696
1553.7500000001,-59.31632488267279
1553.7600000001,-60.32186863216195
1553.7700000001,-60.33194570991573
1553.7800000001,-59.40273125091074
1553.7900000001,-61.35719828322638
1553.8000000001,-60.42087574955222
1553.8100000001,-60.11113365948708
1553.8200000001,-59.98712801356969
1553.8300000001002,-59.13854779818468
1553.8400000001002,-58.80724180560403
1553.8500000001002,-57.52887554567957
1553.8600000001002,-58.74237840957995
1553.8700000001002,-62.07277955653038
1553.8800000001002,-59.060441827154264
1553.8900000001001,-59.40872558466219
1553.9000000001001,-57.685556522905976
1553.9100000001001,-59.69809774486102
1553.9200000001001,-59.79050218742355
1553.9300000001,-58.65639984848424
1553.9400000001,-57.41782617290007
1553.9500000001,-57.65312342151954
1553.9600000001,-58.503221279627354
1553.9700000001,-56.498624893450426
1553.9800000001,-58.03261973250382
1553.9900000001,-58.81781847552662
1554.0000000001,-58.07556879592356
1554.0100000001,-55.81797625889925
1554.0200000001,-57.2222080874124
1554.0300000001,-58.03551884999331
1554.0400000001,-56.69935120994111
1554.0500000001,-58.17029585636094
1554.0600000001,-57.781758287508495
1554.0700000001,-57.22483070556582
1554.0800000001002,-58.90746350352771
1554.0900000001002,-55.65232204163122
1554.1000000001002,-56.5032033190795
1554.1100000001002,-57.429546463662035
1554.1200000001002,-59.246261126060375
1554.1300000001002,-57.09836314090177
1554.1400000001001,-56.41353371551655
1554.1500000001001,-57.01231662311876
1554.1600000001001,-55.81657415176801
1554.1700000001001,-55.74623767730476
1554.1800000001,-56.69675696007943
1554.1900000001,-55.36070733496486
1554.2000000001,-55.82394056479369
1554.2100000001,-53.938413154104275
1554.2200000001,-55.59650111674159
1554.2300000001,-56.24252513877509
1554.2400000001,-54.72185157150318
1554.2500000001,-54.9717226841009
1554.2600000001,-55.81721218974559
1554.2700000001,-54.33796155970926
1554.2800000001,-56.15857672028295
1554.2900000001,-53.646426374283266
1554.3000000001,-54.57458681842833
1554.3100000001,-54.34022124592444
1554.3200000001,-54.430268399843115
1554.3300000001002,-54.113881369756804
1554.3400000001002,-54.75908545710062
1554.3500000001002,-53.56036686029309
1554.3600000001002,-54.51811387618231
1554.3700000001002,-54.10314635072173
1554.3800000001002,-54.10367419356878
1554.3900000001001,-53.697435920201656
1554.4000000001001,-52.78737981068279
1554.4100000001001,-52.93944186401276
1554.4200000001001,-54.39689177698991
1554.4300000001,-53.28713637417236
1554.4400000001,-51.97143424619333
1554.4500000001,-52.79022463854746
1554.4600000001,-53.37590742208364
1554.4700000001,-53.157135831772905
1554.4800000001,-54.017000405423055
1554.4900000001,-52.436929842365785
1554.5000000001,-53.03625341829952
1554.5100000001,-54.466854863132276
1554.5200000001,-52.08764888502557
1554.5300000001,-52.313034376717994
1554.5400000001,-52.20968363073566
1554.5500000001,-53.074997875949265
1554.5600000001,-51.7916547314131
1554.5700000001,-51.66788228338322
1554.5800000001002,-51.28712613177936
1554.5900000001002,-51.54991068787622
1554.6000000001002,-51.23232874734913
1554.6100000001002,-51.46133746336201
1554.6200000001002,-51.13197081737628
1554.6300000001002,-50.58780142155412
1554.6400000001001,-50.444543167156766
1554.6500000001001,-51.28858141245498
1554.6600000001001,-51.21503915080008
1554.6700000001001,-51.16116919081367
1554.6800000001,-50.63870657182644
1554.6900000001,-50.135165697549475
1554.7000000001,-50.35508761621462
1554.7100000001,-50.4205325036567
1554.7200000001,-50.9633865624956
1554.7300000001,-50.22461434304824
1554.7400000001,-49.66750528317779
1554.7500000001,-50.29215622966738
1554.7600000001,-49.87580386943017
1554.7700000001,-50.018254405977125
1554.7800000001,-49.876275825934215
1554.7900000001,-49.04529444161713
1554.8000000001,-49.81783181853014
1554.8100000001,-49.49906638323021
1554.8200000001,-48.900972498132525
1554.8300000001002,-48.82308591088413
1554.8400000001002,-48.564532909684495
1554.8500000001002,-48.52167341365455
1554.8600000001002,-49.4829770525846
1554.8700000001002,-49.14918678835127
1554.8800000001002,-48.64164954775475
1554.8900000001001,-48.406213506972556
1554.9000000001001,-49.14999963131124
1554.9100000001001,-48.380718748049965
1554.9200000001001,-48.67463598893135
1554.9300000001,-48.62863614683934
1554.9400000001,-48.598979366417026
1554.9500000001,-47.88717318240088
1554.9600000001,-48.10943783441347
1554.9700000001,-47.90286758637541
1554.9800000001,-48.01871220880129
1554.9900000001,-47.7790178591546
1555.0000000001,-47.50636894148779
1555.0100000001,-47.60892850701758
1555.0200000001,-47.76797845201986
1555.0300000001,-47.671235713747365
1555.0400000001,-47.27022755594595
1555.0500000001,-47.33792621811345
1555.0600000001,-47.18622763412188
1555.0700000001,-47.018187512589016
1555.0800000001002,-46.928840510666056
1555.0900000001002,-47.3291592704615
1555.1000000001002,-46.87894720291588
1555.1100000001002,-47.12442571199617
1555.1200000001002,-46.779621594131626
1555.1300000001002,-46.78963858028094
1555.1400000001001,-46.38016326750237
1555.1500000001001,-46.56179374984258
1555.1600000001001,-46.18083748347959
1555.1700000001001,-46.09692108114102
1555.1800000001,-46.0246118064126
1555.1900000001,-45.974791642206355
1555.2000000001,-46.04259015629857
1555.2100000001,-45.478392450810006
1555.2200000001,-45.93552051715109
1555.2300000001,-45.413656574594285
1555.2400000001,-45.06818251780447
1555.2500000001,-45.37918593621349
1555.2600000001,-45.41471462170807
1555.2700000001,-45.27375751957243
1555.2800000001,-45.386278839958706
1555.2900000001,-45.4944973199455
1555.3000000001,-45.3521935400009
1555.3100000001,-45.477664968244405
1555.3200000001,-44.71612261843963
1555.3300000001002,-44.78760005180406
1555.3400000001002,-45.145422989291255
1555.3500000001002,-44.97167801215884
1555.3600000001002,-45.02929885039083
1555.3700000001002,-44.72069395819305
1555.3800000001002,-44.46291787884785
1555.3900000001001,-44.30379048452061
1555.4000000001001,-44.14842143538779
1555.4100000001001,-44.44549876560197
1555.4200000001001,-44.45052672540035
1555.4300000001,-44.35055003412977
1555.4400000001,-44.519512576413646
1555.4500000001,-44.12292209705788
1555.4600000001,-44.00303787377703
1555.4700000001,-43.870589458862106
1555.4800000001,-43.854944488797834
1555.4900000001,-43.86621438464387
1555.5000000001,-43.544608342484885
1555.5100000001,-43.37453123319953
1555.5200000001,-43.532408582810575
1555.5300000001,-43.6485947449522
1555.5400000001,-43.38698750705739
1555.5500000001,-43.3625026549334
1555.5600000001,-42.955234942907694
1555.5700000001,-43.32714825303641
1555.5800000001002,-42.89258035761251
1555.5900000001002,-42.8992654458549
1555.6000000001002,-42.84398144190188
1555.6100000001002,-42.80144574415977
1555.6200000001002,-42.84227200970218
1555.6300000001002,-42.72954087269879
1555.6400000001001,-42.569073375542175
1555.6500000001001,-42.38012147317719
1555.6600000001001,-42.32764366626605
1555.6700000001001,-42.40089544220624
1555.6800000001,-42.257908202865735
1555.6900000001,-42.216035302879376
1555.7000000001,-42.11437286334673
1555.7100000001,-42.09197387923862
1555.7200000001,-42.08916764271662
1555.7300000001,-42.04043778402669
1555.7400000001,-41.789059189565265
1555.7500000001,-41.75747245340106
1555.7600000001,-41.72880278015637
1555.7700000001,-41.8417914846485
1555.7800000001,-41.61656888729513
1555.7900000001,-41.65566608614575
1555.8000000001,-41.798510084367194
1555.8100000001,-41.013425353554354
1555.8200000001,-41.277396165183305
1555.8300000001002,-41.37705449167444
1555.8400000001002,-41.22375228819272
1555.8500000001002,-41.08168481393717
1555.8600000001002,-41.01948942137135
1555.8700000001002,-40.83264730375042
1555.8800000001002,-41.08764333838308
1555.8900000001001,-41.05805564223562
1555.9000000001001,-40.67384198939932
1555.9100000001001,-40.690962427343614
1555.9200000001001,-40.65444842493789
1555.9300000001,-40.68686446017349
